Time,T0,T1,T2,T3,T4,T5,T6
0.0,13.996019254186344,10.987890439969691,9.137036617953688,9.242778431221481,9.923110044646894,10.210888151024045,10.134962043032356
900.0,13.984274496423176,11.118402624316454,9.210371398234061,9.22204037972884,9.888804782286876,10.210197541802726,10.12948319182203
1800.0,13.9701981127934,11.248795249598764,9.288278168520113,9.236762205960336,9.857789212919968,10.195117331643782,10.151159985361508
2700.0,13.916694555422383,11.388486141543943,9.361219818181947,9.220717591259488,9.825375173061431,10.171771495699954,10.15448492234974
3600.0,13.849711826990061,11.491204495856984,9.43801615343184,9.225189664796321,9.797569958514641,10.17261708544512,10.147381597926351
4500.0,13.794718214948432,11.604857146335691,9.51376552940106,9.22181866699934,9.776625790651648,10.145019086145195,10.14425856179357
5400.0,13.695324383280418,11.712261935303816,9.59873771656378,9.22509127455627,9.753345078271755,10.137441759717266,10.14327300506645
6300.0,13.58914291293644,11.816448158597288,9.683548875448702,9.230555380215812,9.728091081250128,10.1291586825869,10.155633583466372
7200.0,13.460556730488683,11.905132369435929,9.771257374873052,9.26274340384194,9.70414168557663,10.114133812557649,10.151366308084633
8100.0,13.321296841976174,11.997023617511896,9.850795141112886,9.264801311099024,9.684447949191473,10.099537209204623,10.146326649180132
9000.0,13.179617939429589,12.049606944534995,9.953382232320555,9.274980864061995,9.665474224010685,10.071144997995656,10.150120205760892
9900.0,13.014207294870767,12.119692116413644,10.037979310861136,9.307788517497562,9.652915750097996,10.046688211704017,10.138826837282462
10800.0,12.828149005930142,12.182654341689139,10.129711358106176,9.322653685175188,9.634354526517441,10.050478614230892,10.134590993960291
11700.0,12.639754054186042,12.236918058580999,10.210540211112908,9.359088487354759,9.60471834188715,10.018357620434431,10.14557105147855
12600.0,12.427766660803563,12.269388004033043,10.290722113155498,9.392395008359221,9.599704757373992,10.010598693035012,10.14443812843526
13500.0,12.225931049961035,12.287094302266155,10.391096617690158,9.418229192995856,9.58192091669859,9.981677686514885,10.13529398876166
14400.0,12.005214777623214,12.30948004365344,10.469141886256148,9.453354059302136,9.558389453678991,9.965272351247096,10.13684918127206
15300.0,11.77100181439517,12.317540212005028,10.549792008125959,9.48083006429816,9.566010930636608,9.957928261922607,10.124187601744907
16200.0,11.528749512162955,12.314356728749855,10.623492616677115,9.534257628463408,9.547191727872216,9.931539998246114,10.117744337926712
17100.0,11.29385384142425,12.293526266894437,10.69724360395235,9.575764162506356,9.560884689986395,9.91219874562734,10.10674415416217
18000.0,11.037039857278826,12.286005747362134,10.77684076818514,9.620012113075955,9.55273967620593,9.903601994211824,10.098170215233187
18900.0,10.783202575582132,12.250669321197698,10.839990543456404,9.658816021347498,9.54956879249962,9.89742167070317,10.095057075620947
19800.0,10.512932818415248,12.211785400323983,10.901590382673097,9.711894703086273,9.549364396066998,9.878661466170442,10.084360472864532
20700.0,10.257201063809733,12.166907802596668,10.982329687157055,9.747502216585975,9.55937620557994,9.865578187474567,10.074799417433201
21600.0,10.001982475743457,12.096860749810036,11.034071622931606,9.806570219386247,9.547646487287544,9.849871325656807,10.07437951689377
22500.0,9.738306966210152,12.03245208582595,11.09866744226371,9.856532669046956,9.566699865283994,9.82908061415859,10.071690367152602
23400.0,9.489182036523507,11.952976675019794,11.139870636581314,9.914136922392668,9.579457172498378,9.821774570274979,10.05835059234255
24300.0,9.227709146085557,11.863258325608196,11.180584482568175,9.960943884825207,9.576875309094527,9.812086595367061,10.051916739859223
25200.0,8.967952707487944,11.775687759654247,11.21278781406826,9.99852031331743,9.597420475276119,9.800662029424236,10.03766135999532
26100.0,8.70412459441407,11.660416952643711,11.252519363936454,10.055254339942397,9.603488259887731,9.780425753819687,10.027073602944371
27000.0,8.47577025879047,11.556777591327206,11.28895182435328,10.113005009698831,9.617312600952939,9.766185542633517,10.01057243554569
27900.0,8.232101322061476,11.450345465120048,11.314747724600155,10.158952732783115,9.635462182662073,9.768821358627182,10.003264707070423
28800.0,7.991106451954616,11.32623904668217,11.323953159071065,10.200763430079892,9.651396435249525,9.76199838236452,9.99957667238783
29700.0,7.779036039387034,11.200141132261667,11.333423670293415,10.261249652714147,9.665793515915649,9.753748506533723,9.987814802478228
30600.0,7.562785408239224,11.061826201737247,11.34011338784681,10.308938823349235,9.698786810434783,9.747508189030247,9.977708208549744
31500.0,7.368281333299071,10.93010078148898,11.349961284854874,10.348762954741748,9.719332315567433,9.745424177606795,9.965894367436572
32400.0,7.168471791773349,10.780183334998416,11.342711981223863,10.393169972854926,9.737760613403635,9.737775796698571,9.955606750732956
33300.0,6.980119880807129,10.644454451489793,11.315683857515788,10.425279576935365,9.77036651008826,9.743170154384938,9.952738951000429
34200.0,6.835281008842351,10.497563497949072,11.313053261875403,10.480164722172946,9.79988666564718,9.743393377519528,9.928444897532788
35100.0,6.6708666507077,10.352626791706555,11.281879153118773,10.519533123018933,9.825005054193008,9.742389761817222,9.927886888696111
36000.0,6.5382705358137825,10.196353708837904,11.269620115448829,10.549760101214527,9.846483153238266,9.741446020611185,9.928169317674337
36900.0,6.412734264925883,10.049436207896276,11.224303987141582,10.58092404504668,9.882124173352423,9.744174808276718,9.909656388365532
37800.0,6.292791301033812,9.896873378393108,11.193531593644595,10.619196075397124,9.906465884565154,9.749743441152944,9.909213390777438
38700.0,6.212012218456936,9.741024729354185,11.142532165600755,10.650028758183456,9.940373808405585,9.749142622748442,9.902792802889092
39600.0,6.13700917494752,9.594680563604625,11.096584295161355,10.68537921931561,9.974840270498992,9.75918398272936,9.901592194265156
40500.0,6.086696363937653,9.443602892102259,11.045721375146117,10.713439289551488,9.99452770278622,9.76255526502421,9.888588486980726
41400.0,6.032849360131303,9.307424734204519,10.99459204328528,10.722807170879427,10.022118092162945,9.755801673445617,9.873220095061786
42300.0,6.007688366493141,9.152287957830707,10.917740121591642,10.744116432667957,10.05724539218705,9.776895589098316,9.876798633685008
43200.0,5.997351766232134,9.011490470533028,10.862000434403798,10.744930873031743,10.079245416072075,9.783875429863153,9.872295408828478
44100.0,6.004142846377839,8.880371277125915,10.790827079744892,10.763241083398189,10.107302515955823,9.806652316023937,9.863183600859006
45000.0,6.0480015772699804,8.758654474044057,10.71203160236795,10.771441396491065,10.139392008146235,9.814161376886801,9.852303642891611
45900.0,6.0754719333414196,8.621230479681055,10.641070185352003,10.774773732724745,10.163131925944162,9.824122204516966,9.852437787041003
46800.0,6.130516004555184,8.502423756590236,10.557594313760005,10.789910096173571,10.194584583578559,9.82984378775734,9.848927509639633
47700.0,6.212039086827525,8.380633799265947,10.482359757584357,10.77659808382851,10.22638509028074,9.855603457092192,9.83691165309567
48600.0,6.305379272928352,8.28951701187301,10.405686260806222,10.771646476152682,10.25224380642561,9.863296168759678,9.850739057579702
49500.0,6.406381149962043,8.186864942226565,10.315985796156792,10.766372532862832,10.278517454286055,9.870243433020288,9.848963167342525
50400.0,6.536838940959294,8.094650660114231,10.227961559117002,10.743586128021915,10.283837842054222,9.899861931910294,9.850549611990989
51300.0,6.673846091875722,8.00888474315927,10.131051171380053,10.72326374022651,10.301164446611322,9.908207864558735,9.838653674041609
52200.0,6.823840117587972,7.950095599010094,10.058754883505964,10.721741891838212,10.338782516478018,9.915524508595523,9.853363060414704
53100.0,6.983242053093181,7.87672940552024,9.96131298223382,10.700898951084342,10.34221582722105,9.934923439059556,9.853358622043588
54000.0,7.177358812921957,7.8125500081573405,9.869694985011806,10.667247343947425,10.362382161696608,9.953109888984145,9.850880289340182
54900.0,7.351022721456972,7.763743438498634,9.78822209941455,10.650965075686107,10.394563234956596,9.982188476068723,9.859944528043934
55800.0,7.562774286833793,7.7344968875864275,9.70803060913232,10.61387880565621,10.409729298252879,9.995548885458781,9.861463946126163
56700.0,7.777381128221565,7.701956422573724,9.615069998527469,10.582009768625522,10.408631762906516,10.012412025449004,9.858919682274959
57600.0,8.002544579370946,7.695404329625064,9.54303309075524,10.539310111853693,10.424332427725979,10.022834116968172,9.860554452098185
58500.0,8.226747917321292,7.679299150587953,9.456023611623127,10.513743560177149,10.439519096839852,10.035324170431993,9.868351160948576
59400.0,8.459982579111864,7.690170124901807,9.375083988470603,10.477514111163753,10.439103738272022,10.04971811120667,9.865158578654286
60300.0,8.717325005518568,7.688293046382152,9.307550061303306,10.422640991438795,10.465250723777897,10.082258254768277,9.891472798293012
61200.0,8.971478051635641,7.720178465171103,9.234625468654656,10.382944520122921,10.45205799743683,10.086012138574961,9.89278421462297
62100.0,9.216299668274413,7.748656890378944,9.161438050523037,10.336655214193314,10.445374434580339,10.097125074561218,9.892377546329291
63000.0,9.482259216349844,7.792758281933409,9.091340354544021,10.296300131013595,10.45158554936198,10.117804353381358,9.922133071994148
63900.0,9.730282594124239,7.8428998751561485,9.025418175220022,10.239828672517367,10.447107483090452,10.133559462707558,9.915891526763033
64800.0,10.006780371412447,7.910785739535878,8.972797109491037,10.199812773162243,10.444393179932904,10.147423157755542,9.919269869489671
65700.0,10.259875469301525,7.967558255709697,8.917559480822051,10.156870893192384,10.43290730964726,10.17012744026616,9.936851652303142
66600.0,10.515924147300167,8.05078914858955,8.866636938777576,10.097576157697222,10.426400341070142,10.182574513827962,9.944809334083931
67500.0,10.778965105564351,8.13900837405628,8.828398586269975,10.051560083411854,10.413690939893762,10.202412856149772,9.946093265455541
68400.0,11.020100997000108,8.232536233077347,8.772243931707514,9.993349215202572,10.39580887741651,10.204114192499292,9.974694070759718
69300.0,11.282068877443317,8.337886076468767,8.738303835115541,9.944572893275453,10.387870936258635,10.218119374403807,9.966530737389942
70200.0,11.533866058026248,8.44161726500441,8.715706930531764,9.897374097552692,10.369315659247688,10.240395930993857,9.985102630640636
71100.0,11.765563349375606,8.557992561236036,8.683493453115116,9.841394037322162,10.347109218807713,10.24280833163016,10.001949113367896
72000.0,11.9963783424853,8.67649948589839,8.670226224496545,9.8019193340413,10.329737518056104,10.242267146078367,10.007205633370951
72900.0,12.224337214443528,8.799357901398114,8.665712991848766,9.741701434903858,10.32576098122058,10.252072629978594,10.009010375174057
73800.0,12.430103846092283,8.941948099711295,8.653223332429674,9.692067118911009,10.300724154469803,10.23138269320085,10.027441112663196
74700.0,12.634903082083422,9.077018696054925,8.659187319785795,9.66007939634793,10.284064210725518,10.244418278023385,10.031657191466445
75600.0,12.825038182473724,9.218729873666407,8.655707736416291,9.614028260129619,10.246307850879639,10.25428748418019,10.038102062252355
76500.0,12.999214961899186,9.351034283745435,8.669935105761674,9.558430985893224,10.226889175336082,10.256602858680132,10.052115582066106
77400.0,13.16762151872479,9.495846244102712,8.688082063053423,9.521310149921536,10.209619604156572,10.273120380282261,10.060633724829675
78300.0,13.322557841647324,9.651736848756599,8.706756766529644,9.48162086939212,10.186855307333348,10.252505868971419,10.061104859463441
79200.0,13.465071399745165,9.795824222042652,8.741876241906642,9.445297833321325,10.14652986213168,10.25825886251695,10.080548087273028
80100.0,13.594394802013454,9.945415349704847,8.772043644926633,9.408515920868314,10.115246888426057,10.249595137707114,10.080943876665879
81000.0,13.696297787803546,10.104772697383485,8.822697126993202,9.373945284667077,10.087964641480678,10.249721713415882,10.0931964377036
81900.0,13.791308393193304,10.263403810319378,8.856223085867713,9.357298369549174,10.053929210494584,10.251041455555006,10.111114881710856
82800.0,13.862972341265309,10.40047437401139,8.894215810849337,9.321879269323107,10.039407455723207,10.241023175943353,10.11286228682037
83700.0,13.932066715788677,10.54950874756409,8.960235595701738,9.301222849870896,10.005415571414206,10.237739024847208,10.111673065596822
84600.0,13.954119568538571,10.708444431790321,9.007129102560356,9.275923186057296,9.97594673669582,10.237003740546477,10.123062633572259
85500.0,13.993446641320164,10.848247175466868,9.084725171625873,9.274773852376285,9.947440297159433,10.220168669964274,10.134158806607612
86400.0,14.002707253352149,10.976119503225911,9.1351020135604,9.248812888900643,9.910642595930288,10.21344825775316,10.12614507865734
87300.0,13.992907701822558,11.130341900830743,9.21039652440503,9.235676911544992,9.891169815485835,10.211312121906932,10.135237277567812
88200.0,13.960880093668695,11.245609355114984,9.285005538642608,9.235338166029976,9.861628055762873,10.190320169489699,10.142859757870749
89100.0,13.918918734769841,11.370729978355158,9.367307166739476,9.227906534532792,9.825564354823632,10.178615364261582,10.14679413481047
90000.0,13.85878441964369,11.493140935217673,9.44030076484845,9.226713075175782,9.807424619421791,10.168301595218118,10.148068048859333
90900.0,13.787508068841959,11.599795342335156,9.520278642977702,9.228020044622658,9.772688915164084,10.163632824922248,10.142901061568105
91800.0,13.693497518981992,11.717601028700587,9.606018777008527,9.229251533761678,9.753359142155333,10.14509780818905,10.147973372489147
92700.0,13.58450544190718,11.809937985928165,9.674641234795628,9.241436704766697,9.724721097807986,10.129925831173164,10.152644103496687
93600.0,13.4552805968592,11.9064572243269,9.768797639637619,9.247919759263402,9.699782828706587,10.105312623349034,10.145746929455697
94500.0,13.33570065878772,11.984461106359534,9.866157706882774,9.26834520783697,9.69178442153175,10.097634012999508,10.153222934396561
95400.0,13.178703085489365,12.051306991356043,9.954651883830145,9.277244547774776,9.663656339047346,10.06885662052332,10.162247659883006
96300.0,13.00061820959495,12.128197710826903,10.027975274024048,9.310317943070691,9.63852004105923,10.057026454974768,10.134953088210013
97200.0,12.83078562205825,12.18442342273312,10.12422261252123,9.330600743547587,9.631736830069125,10.042238531897386,10.140925003970699
98100.0,12.64650543074477,12.2321928597044,10.22080229823357,9.35395811825369,9.611902284061784,10.015375491430305,10.135214388634184
99000.0,12.430943327547261,12.259171019312697,10.297407986018763,9.388683194468191,9.598165948986702,10.018461629798603,10.144193420219773
99900.0,12.22449755570682,12.291130861309968,10.376916508495354,9.41294519842649,9.581159786403274,10.003013802505262,10.12725432207009
100800.0,12.004513067527986,12.302131697559266,10.470300104864938,9.452271138985036,9.570968455008336,9.968221655027701,10.12678576485648
101700.0,11.776724959556377,12.31536333365224,10.55244097669418,9.491906399459193,9.563489748167205,9.959289551763503,10.124767260752455
102600.0,11.529957151820259,12.313512637188893,10.613660465309694,9.52663990439981,9.566414163762884,9.944467387385046,10.118213869236929
103500.0,11.300139958334974,12.301480615871306,10.709824622166096,9.57581598458304,9.555059997165461,9.929806413503925,10.121367519417928
104400.0,11.038252427598666,12.280256041951237,10.77446238242027,9.613310914635544,9.547948195689411,9.904800475731333,10.093817814579745
105300.0,10.778975989376264,12.249608639232159,10.841939291749107,9.658257836797752,9.552870870646217,9.890596313737383,10.094692048909033
106200.0,10.527979388890907,12.209195931173653,10.926118645241736,9.714264760706218,9.546798837260493,9.877515211272442,10.091552796382281
107100.0,10.270376562137798,12.159768609797213,10.96568685224772,9.753706367740543,9.546447326999397,9.872232984081341,10.082658208333426
108000.0,9.994818325544015,12.087178643767286,11.0356259328216,9.802952631269111,9.558918707743159,9.841339463954004,10.094475882500936
108900.0,9.738310132381237,12.0291105523084,11.086249576537368,9.860597989478846,9.56089154232975,9.841139338688725,10.068423152336708
109800.0,9.477539035121124,11.943196685490246,11.140017232314609,9.894356708892916,9.566340805702815,9.82221249447929,10.071480365412928
110700.0,9.213921289811916,11.872787119897902,11.17217410223606,9.951021966848359,9.579062816766209,9.811975991721516,10.050744504368195
111600.0,8.972081260542303,11.767977879775712,11.22459127381248,10.011892159581725,9.608713924634387,9.813781306443964,10.040271205297921
112500.0,8.712688330906838,11.672519194774921,11.253381299923817,10.055471956259165,9.619864803909895,9.77450551110573,10.03592617236279
113400.0,8.469049552207045,11.56396937639854,11.292281161653584,10.110546758244865,9.616125039978439,9.78502909152897,10.02813460063491
114300.0,8.239550796365586,11.449826583971896,11.303659179904857,10.159771752040655,9.642837532829573,9.777169382328239,10.01000683809821
115200.0,7.996230224208994,11.32412388621512,11.335634845432898,10.206028068132685,9.656363453827224,9.762602885798179,10.006744035150106
116100.0,7.779252513893229,11.194976771312268,11.336166825073116,10.262010244492798,9.68437426835989,9.754084242276681,9.98302057765718
117000.0,7.560134852011202,11.05451866401769,11.335339134772298,10.306230646161158,9.70891552402245,9.741802646115378,9.975926363994894
117900.0,7.367828866131032,10.924526971539816,11.355516995768564,10.346112851146689,9.714574220320493,9.748700910948978,9.96570024623708
118800.0,7.175111803396453,10.782432026736663,11.330306385244567,10.39847801429642,9.748591131061222,9.73342197011394,9.960598002054683
119700.0,6.9967801349711705,10.632798429510451,11.326274047371419,10.431916993120986,9.771742514523261,9.73643959978416,9.948201551915476
120600.0,6.835974113074829,10.492333996097498,11.313466227379163,10.480911778951752,9.796341600999607,9.730878037656812,9.951558057474253
121500.0,6.673524397249078,10.355641947470948,11.27493420642432,10.507570678063425,9.817227395749503,9.747105742929309,9.932977741867203
122400.0,6.531466953517065,10.193297453915676,11.267489079300669,10.551669251987745,9.862046475601844,9.743443739783395,9.915298821299132
123300.0,6.411575717080227,10.047707848686521,11.23326260899363,10.593450187104285,9.874482046161672,9.74891672659079,9.914235204027435
124200.0,6.2973362303608384,9.8959396885156,11.197541620501212,10.609166911439509,9.911683401179891,9.753490112790239,9.907746466740189
125100.0,6.206693249802647,9.739474296824548,11.13926925465242,10.638081279263183,9.940437199155408,9.754088336288989,9.894183278890065
126000.0,6.132383450669375,9.585437324065627,11.099318554297453,10.676723800543332,9.960696069666628,9.75109098650073,9.887920902270748
126900.0,6.075129109868335,9.440821261357806,11.042141917757492,10.699471736441335,10.001099785055645,9.769767753206352,9.891690902883818
127800.0,6.0280642137745435,9.300397212489006,10.98667318668946,10.731262502963698,10.024517125865865,9.766157564853348,9.88804064070781
128700.0,6.019540342358433,9.161064905248123,10.922127613210161,10.742713695577265,10.054245813888611,9.77319685556042,9.868537415614012
129600.0,6.007875685581661,9.022775768921601,10.85972806611226,10.749585891188309,10.077385644591223,9.795037016626669,9.886454465630573
130500.0,6.01120828787824,8.883312796692742,10.795622245918155,10.761538041387002,10.107519740759487,9.792022361907485,9.85984708285475
131400.0,6.035804611360393,8.74102727666101,10.721123247728897,10.770864239503084,10.14894257798364,9.819812429380713,9.858927057419034
