Time,T0,T1,T2,T3,T4,T5,T6
0.0,20.713551099492364,21.063953589392554,20.28013487305014,19.55582519963397,19.431221574055222,19.52491023414273,19.528486671011525
900.0,20.639753523936317,21.061245145387286,20.308789671062957,19.602752764209704,19.437992575515857,19.52154020938054,19.539062562420252
1800.0,20.539534551013542,21.04353401827103,20.341981109796194,19.622524313077502,19.44130677024279,19.515184900939595,19.535034146529743
2700.0,20.459100601234507,21.027963495003448,20.389097161749216,19.66710924320291,19.449306890938704,19.52321740805885,19.543309541882444
3600.0,20.37714231295764,21.013357955695014,20.404553547622776,19.678998403496056,19.445896107816303,19.513057041615042,19.532288528853428
4500.0,20.286945956834476,20.98612465781102,20.434353698044802,19.714133073426062,19.455444146018355,19.50581881577751,19.530821193842723
5400.0,20.17726489286463,20.96650027131359,20.457268684919754,19.74248515352308,19.46829116267674,19.502032283493957,19.528752933360952
6300.0,20.093830679618872,20.9435713004412,20.489323594891506,19.76895845245635,19.479904246913236,19.49028556453775,19.531886866065896
7200.0,19.999153489406506,20.905198647937336,20.509418414976746,19.81167770112697,19.490851728393885,19.490868581678036,19.538181478782825
8100.0,19.921719418866193,20.867538047515993,20.534445355688607,19.832630656227664,19.49926819949957,19.487882188595584,19.533389762116208
9000.0,19.84218772964473,20.834720170332773,20.54351539489798,19.861406472846493,19.517934184552132,19.495841108443777,19.52248488882365
9900.0,19.754318479476474,20.806380532382637,20.552831490481317,19.90317947677521,19.516335436948022,19.49157596277694,19.520505192423364
10800.0,19.6553172301819,20.754592750116043,20.581958441748004,19.919744921317015,19.531867175627685,19.493771059580922,19.53369459215661
11700.0,19.58472224169931,20.716693309052918,20.585752207074258,19.932524260762733,19.554909374857928,19.48523064212995,19.530172108413588
12600.0,19.484973976761417,20.67800797978525,20.590869509633954,19.972875982467453,19.568073830621415,19.48975001349343,19.524352627052302
13500.0,19.41954615296528,20.633438820608745,20.599209340019996,20.00378574541429,19.572112823531715,19.501616924535828,19.510972953117317
14400.0,19.322955922024512,20.56659715545985,20.601687766238125,20.033576096436658,19.588487714783156,19.505809002689308,19.521658747520476
15300.0,19.22470471478438,20.5263604835848,20.611459341264748,20.05342518110914,19.61259101839811,19.496435319255742,19.52580743499638
16200.0,19.15375423485609,20.487275234207505,20.592825781847953,20.086021677097513,19.629427736960206,19.502593754334832,19.513412417649334
17100.0,19.066441697284098,20.41923220788154,20.599744389569302,20.09797532568174,19.650861232445667,19.500920668603825,19.51158634946801
18000.0,19.011515332041835,20.36667192248153,20.59271039048402,20.127198710704615,19.658620573629232,19.507897272686115,19.51207713656555
18900.0,18.95539108780802,20.31842672668657,20.594788630815607,20.140213951217316,19.690638235313486,19.519475634837786,19.517991102436987
19800.0,18.87256257740312,20.26590530911832,20.587391967695147,20.17061976161483,19.705169891001855,19.53102140758616,19.520930981703614
20700.0,18.828474084400597,20.214132706372283,20.569576048495165,20.18235814824862,19.713440314407293,19.52464083404804,19.50061964833222
21600.0,18.76572872470915,20.153170403347108,20.56449906124577,20.202269447212778,19.734968366518864,19.53377240083516,19.5144607266338
22500.0,18.72014697706035,20.096941286119016,20.542865045328753,20.21273098627258,19.74881209466415,19.532540184717064,19.511059302951132
23400.0,18.695786131929587,20.035512469104578,20.529039962942615,20.234839393964933,19.77445244451012,19.544794075574668,19.5028816312951
24300.0,18.62347810118524,19.97923356564581,20.515181036527025,20.246890092214528,19.788061860873476,19.549386963257984,19.509533104855993
25200.0,18.58089967599408,19.914872709904223,20.49198233545762,20.25624026283391,19.818724586988576,19.570324851311366,19.519105683265998
26100.0,18.560044787647758,19.864057240484527,20.4753289059121,20.26979374807532,19.823540240434962,19.57460691499203,19.521439106784353
27000.0,18.501518211581104,19.798668747518306,20.44071247885277,20.287609599296072,19.84800186082971,19.572183948630425,19.518810084975723
27900.0,18.462130847357447,19.76031921980818,20.425337641026058,20.29249186636536,19.87480094073507,19.594411572075185,19.526064546351996
28800.0,18.429143497354907,19.69932196011108,20.403540388589757,20.296157616119288,19.892018936029142,19.5965662738724,19.51847748098316
29700.0,18.400361259059846,19.64588896102512,20.37339615980622,20.28970175865129,19.894632897187076,19.605744144936455,19.52135226982613
