Time,T0,T1,T2,T3,T4,T5,T6
0.0,13.992414084918043,10.989855248205263,9.142788718418396,9.256268823199115,9.93066653453326,10.207120752217847,10.13958915284406
900.0,13.998982091239048,11.11523992763156,9.205697864653844,9.234620454056977,9.888653425348839,10.203154290608982,10.138120660852541
1800.0,13.96088855617683,11.248283639953858,9.2841222755412,9.233233865275702,9.866674424601841,10.18904164125893,10.143480580436892
2700.0,13.926238731317353,11.374499397567096,9.366616870009302,9.229747372172548,9.832864635962716,10.171663615480565,10.138081194391619
3600.0,13.871536357702922,11.488365892475112,9.432838283243207,9.223070100726913,9.804414531953213,10.167139216314483,10.137730083685948
4500.0,13.79896424418987,11.600111914363485,9.511918007534009,9.231204504974722,9.782461666936191,10.14940584026845,10.149492182242119
5400.0,13.695043813495426,11.722743350134694,9.59013735902973,9.218636927782036,9.743895000019144,10.138291683675805,10.15159009849268
6300.0,13.586754048204696,11.809192499281925,9.67950635669684,9.219234881277737,9.724301687884054,10.114416281627243,10.150524431870405
7200.0,13.462427160761026,11.898881537265384,9.781476471819975,9.244055512604005,9.69906134808563,10.109648280358744,10.152257760884881
8100.0,13.32971062063414,11.974001603552889,9.850344541354783,9.260880899779771,9.687646711274226,10.094742759749419,10.151439997269824
9000.0,13.172491802769988,12.063045663682258,9.951628608957348,9.278759447469096,9.655548437804923,10.07272414094084,10.153687681096592
9900.0,13.02120460338252,12.125875571523684,10.038520531690786,9.308699673140941,9.634491700021695,10.05524042537244,10.137331961883811
10800.0,12.83448405943036,12.184966949335214,10.133320695045875,9.334657890139518,9.622662738161385,10.037237545106642,10.14812936122944
11700.0,12.630713651035528,12.226752717450058,10.201617954457976,9.351711418931805,9.607286892003897,10.02526813819226,10.138857744706556
12600.0,12.444051291827378,12.26541777174234,10.304686657689562,9.388028482895107,9.602102965561333,10.008571238141357,10.135854726465203
13500.0,12.223295571362772,12.292994237142787,10.386084388700372,9.426970244545162,9.590825310000376,9.985555759880713,10.141525400624115
14400.0,11.99264656253671,12.309222746182483,10.46731274756471,9.45963406910851,9.578849407609122,9.972699617285247,10.129507045430763
15300.0,11.770713694987188,12.312108537807891,10.554112697744,9.49495264317098,9.566082756500549,9.954741298023368,10.129303954135455
16200.0,11.526438823021657,12.321242677840466,10.629966005346448,9.524363766262855,9.558109722952727,9.945433943469178,10.115179210310197
17100.0,11.280281949037162,12.302748300665302,10.706986577415504,9.575953050734672,9.55196044252443,9.923032822809937,10.124675612609861
18000.0,11.034285527582808,12.288040785283805,10.779707844499795,9.613048274305093,9.54870963211494,9.910155344739215,10.112907671636993
18900.0,10.783540280228614,12.26001849062169,10.846272961923546,9.664452324772698,9.549393616229906,9.893858093078686,10.099872952441547
19800.0,10.527633614938159,12.20819709276476,10.906815682318227,9.718602831429779,9.547522998194864,9.877752358811666,10.106343813309932
20700.0,10.257425764188369,12.166049337852746,10.97660771314923,9.751661111688112,9.555154712059464,9.86545350599896,10.079368297068628
21600.0,9.99423121058637,12.081262460740394,11.032882353920039,9.806368725889058,9.565957990168004,9.858869361288207,10.075574843659378
22500.0,9.730582698039555,12.025709001953793,11.087148288857668,9.85307291108827,9.561030874242249,9.833676348499852,10.06871190211457
23400.0,9.481226774089961,11.949019241886216,11.137708197327564,9.909105586804925,9.569680751446176,9.825487550599307,10.060531090853612
24300.0,9.230444833887924,11.864357228269691,11.188542425729993,9.95372428944215,9.585426153816183,9.807260598223683,10.047596095810121
25200.0,8.956708475185325,11.773120403784693,11.22196780953696,9.99600671109473,9.593575034410406,9.797066060314693,10.04519113000411
26100.0,8.708441746494115,11.67195705140773,11.254562654669641,10.050209131532952,9.60873853108792,9.805378072520563,10.033641069217307
27000.0,8.475056079635221,11.562208148885626,11.289973522318395,10.109424681492614,9.614966894072422,9.779833083585299,10.011924205794935
27900.0,8.230554672347434,11.455958252327608,11.299796729973295,10.158517082364101,9.643177552775896,9.776029953293929,9.999812753711172
28800.0,7.995645748971756,11.322549969685252,11.327256469240854,10.210983172930584,9.655764582306285,9.758811927483745,9.998889882817002
29700.0,7.784114639154613,11.204933160412212,11.342305879524943,10.26063781753076,9.682417349198587,9.753056373887194,10.002836192272866
30600.0,7.571004224380628,11.061253575184043,11.345437986045432,10.29824883534513,9.701478330813556,9.751899840511484,9.975654485437705
31500.0,7.362188283984128,10.93097228117889,11.343567476643646,10.360264157152042,9.723281448623851,9.743749235834,9.970854840872576
32400.0,7.176142592167734,10.784697984019733,11.332278214068854,10.39248398434549,9.762018692711385,9.737626324422436,9.957538071182077
33300.0,6.99328890287614,10.637271398571317,11.327957042438742,10.439506894424996,9.764303994029728,9.739859719245533,9.95099861377694
34200.0,6.828181247109967,10.499151215797154,11.313050312216026,10.476688173803522,9.80017045683674,9.749557484598716,9.94861277685225
35100.0,6.6735728239100185,10.3422163057696,11.28029818154847,10.517772210440135,9.820824292176788,9.744038269421422,9.93745370495081
